,Date,product,Price,Cost,profit,category,QTY
547,4/3/22,Hills & Clouds Graphic Series T-Shirt (Monkey Mask) (Red) For Men M,854,439.2,414.8,pant,1
548,4/3/22,Hills & Clouds Crew Neck T-shirt for Ladies (Blue) M,664,439.2,224.8,pant,1
549,4/2/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) L,1140,439.2,700.8,pant,1
550,4/2/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XL,1140,439.2,700.8,pant,1
551,4/2/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XXL,1140,439.2,700.8,pant,1
552,4/2/22,Hills & Clouds V Neck T-Shirt For Women (Peach) XXL,664,439.2,224.8,pant,1
553,4/2/22,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (White) XXL,854,439.2,414.8,pant,1
554,4/2/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) L,1140,439.2,700.8,pant,1
555,4/2/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,1140,439.2,700.8,pant,1
556,4/2/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (L),1140,439.2,700.8,pant,1
557,4/2/22,Hills & Clouds Signature Sports T-shirt (Green with White Stripe) For Men L,1140,439.2,700.8,pant,1
558,4/1/22,Hills & Clouds Graphic Series T-Shirt (Guitar) (Green) For Men XXl,854,439.2,414.8,pant,1
559,4/1/22,Hills & Clouds Echo Series T-Shirt (Life Is Beautiful) (Light Blue) For Men - XL,854,439.2,414.8,pant,1
560,4/1/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XXL,1140,439.2,700.8,pant,1
561,4/1/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,1140,439.2,700.8,pant,1
562,4/1/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XL,1140,439.2,700.8,pant,1
563,4/1/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,1140,439.2,700.8,pant,1
564,4/1/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,1140,439.2,700.8,pant,1
565,4/1/22,Hills And Clouds Signature Polo T-Shirt For Men (Red) (M),1235,439.2,795.8,pant,1
566,4/1/22,Hills & Clouds Collar Polo T-Shirt For Men (Royal Blue) M,1140,439.2,700.8,pant,1
567,3/31/22,Hills & Clouds V Neck T-Shirt For Women (Black) M,664,439.2,224.8,pant,1
568,3/30/22,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (White) L,854,439.2,414.8,pant,1
569,3/30/22,Hills & Clouds Echo Series T-Shirt (True Nepal) (White) For Men L,854,439.2,414.8,pant,1
570,3/30/22,Hills & Clouds Graphic Series T-Shirt (Guitar) (White) For Men L,854,439.2,414.8,pant,1
571,3/30/22,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (Black) L,854,439.2,414.8,pant,1
572,3/30/22,Hills & Clouds Signature Sports T-shirt (Blue with White Stripe) For Men XL,664,439.2,224.8,pant,1
573,3/30/22,Hills & Clouds Crew Neck T-shirt for Ladies (Red) XL,664,439.2,224.8,pant,1
574,3/30/22,Hills & Clouds_Graphic Series T-shirt (Monkey Mask) (White) For Men L,854,439.2,414.8,pant,1
575,3/30/22,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (Blue) L,854,439.2,414.8,pant,1
576,3/30/22,Hills & Clouds V Neck T-Shirt For Women (Brown) L,664,439.2,224.8,pant,1
577,3/30/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XXL,1140,439.2,700.8,pant,1
578,3/30/22,Hills & Clouds Collar Polo T-Shirt For Men (Space Grey) XXL,1140,439.2,700.8,pant,1
579,3/30/22,Hills & Clouds Echo Series T-Shirt (Sanity) (Green) For Men XL,854,439.2,414.8,pant,1
580,3/30/22,Hills & Clouds Kathmandu Map T-shirt (Light blue) For Men L,1140,439.2,700.8,pant,1
581,3/30/22,Hills & Clouds Collar Polo T-Shirt For Men (Royal Blue) L,1140,439.2,700.8,pant,1
582,3/29/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,1200,439.2,760.8,pant,1
583,3/28/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,1200,439.2,760.8,pant,1
584,3/28/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,1200,439.2,760.8,pant,1
585,3/28/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,1200,439.2,760.8,pant,1
586,3/28/22,Hills & Clouds Echo Series T-Shirt (True Nepal) (Blue) For Men M,899,439.2,459.8,pant,1
587,3/28/22,Hills & Clouds Graphic Series T-Shirt (I Am Satisfied) (Maroon) For Men - XL,899,439.2,459.8,pant,1
588,3/28/22,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (Green) XXL,899,439.2,459.8,pant,1
589,3/28/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,1200,439.2,760.8,pant,1
590,3/28/22,Hills & Clouds Graphic Series T-Shirt (Guitar) (White) For Men XL,899,439.2,459.8,pant,1
591,3/28/22,Hills & Clouds_ Echo Series T-Shirt (Sanity) (Black) For Men XL,899,439.2,459.8,pant,1
592,3/27/22,Hills & Clouds Casual Dotted Joggers (Black) L,1600,439.2,1160.8,pant,1
593,3/27/22,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (Blue) M,899,439.2,459.8,pant,1
594,3/27/22,Hills & Clouds V Neck T-Shirt For Women (Turquoise) S,699,439.2,259.8,pant,1
595,3/27/22,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (Green) L,899,439.2,459.8,pant,1
596,3/27/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,1200,439.2,760.8,pant,1
597,3/27/22,Hills & Clouds Collar Polo T-Shirt For Men (Space Grey) L,1200,439.2,760.8,pant,1
598,3/27/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,1200,439.2,760.8,pant,1
599,3/27/22,Hills & Clouds Graphic Series T-Shirt (Guitar) (Green) For Men M,899,439.2,459.8,pant,1
600,3/26/22,Hills & Clouds Crew Neck T-shirt for Ladies (Red) M,699,439.2,259.8,pant,1
601,3/26/22,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (Blue) S,899,439.2,459.8,pant,1
602,3/26/22,Hills & Clouds V Neck T-Shirt For Women (Black) XXL,699,439.2,259.8,pant,1
603,3/26/22,Hills & Clouds Collar Polo T-Shirt For Men (Royal Blue) XL,1200,439.2,760.8,pant,1
604,3/26/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) M,1200,439.2,760.8,pant,1
605,3/26/22,Hills & Clouds Graphic Series T-Shirt (Guitar) (White) For Men M,899,439.2,459.8,pant,1
606,3/26/22,Hills & Clouds Echo Series T-Shirt (Life Is Beautiful) (Light Blue) For Men - M,899,439.2,459.8,pant,1
607,3/25/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XXL,1200,439.2,760.8,pant,1
608,3/25/22,Hills & Clouds V Neck T-Shirt For Women (Black) XXL,699,439.2,259.8,pant,1
609,3/25/22,Hills & Clouds Classic Light Weight Joggers (Olive Green) L,1300,439.2,860.8,pant,1
610,3/25/22,Hills & Clouds Graphic Series Chill Vibes Hoodie (Maroon) L,2000,439.2,1560.8,pant,1
611,3/25/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) L,1200,439.2,760.8,pant,1
612,3/25/22,Hills & Clouds Space Guitar T-shirt (Grey/White) For Men XL,1200,439.2,760.8,pant,1
613,3/24/22,Hills & Clouds Casual Dotted Joggers (Black) L,1600,439.2,1160.8,pant,1
614,3/24/22,Hills & Clouds Signature Sports T-shirt (Blue with White Stripe) For Men L,1200,439.2,760.8,pant,1
615,3/24/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) L,1200,439.2,760.8,pant,1
616,3/24/22,Hills & Clouds Graphic Series T-Shirt (I Am Satisfied) (Grey) For Men - L,899,439.2,459.8,pant,1
617,3/24/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,1200,439.2,760.8,pant,1
618,3/24/22,Hills & Clouds Echo Series T-Shirt (True Nepal) (Blue) For Men M,899,439.2,459.8,pant,1
619,3/23/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (M),1200,439.2,760.8,pant,1
620,3/23/22,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (M),1200,439.2,760.8,pant,1
621,3/23/22,Hills & Clouds Crew Neck T-shirt for Ladies (Blue) L,699,439.2,259.8,pant,1
622,3/23/22,Hills & Clouds V Neck T-Shirt For Women (Black) M,699,439.2,259.8,pant,1
623,3/23/22,Hills & Clouds V Neck T-Shirt For Women (Black) L,699,439.2,259.8,pant,1
624,3/23/22,Hills & Clouds V Neck T-Shirt For Women (Brown) L,699,439.2,259.8,pant,1
625,3/23/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,1200,439.2,760.8,pant,1
626,3/23/22,Hills & Clouds Signature Sports T-shirt (White with Blue Stripe) For Men M,1200,439.2,760.8,pant,1
627,3/22/22,Hills & Clouds Casual Dotted Joggers (Grey) M,1520,439.2,1080.8,pant,1
628,3/22/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) XL,1140,439.2,700.8,pant,1
629,3/22/22,Hills & Clouds V Neck T-Shirt For Women (Black) M,664,439.2,224.8,pant,1
630,3/22/22,Hills & Clouds Graphic Series T-Shirt [Aham Bramasmi (Skull)] {Maroon} For Men - L,854,439.2,414.8,pant,1
631,3/22/22,Hills & Clouds Graphic Series T-Shirt (I Am Satisfied) (Grey) For Men - L,854,439.2,414.8,pant,1
632,3/22/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (M),1140,439.2,700.8,pant,1
633,3/22/22,Hills And Clouds Signature Polo T-Shirt(Black) For Men XL,1235,439.2,795.8,pant,1
634,3/22/22,Hills & Clouds Echo Series T-Shirt (True Nepal) (Blue) For Men M,854,439.2,414.8,pant,1
635,3/22/22,Hills & Clouds Graphic Series T-Shirt (Guitar) (White) For Men L,854,439.2,414.8,pant,1
636,3/22/22,Hills & Clouds Casual Dotted Joggers (Black) XL,1520,439.2,1080.8,pant,1
637,3/22/22,Hills & Clouds Classic Light Weight Joggers (Olive Green) XL,1235,439.2,795.8,pant,1
638,3/21/22,Hills & Clouds Signature Joggers (Army Green) XXL,1805,439.2,1365.8,pant,1
639,3/21/22,Hills & Clouds_ Echo Series T-Shirt (Sanity) (Black) For MenXXL,854,439.2,414.8,pant,1
640,3/21/22,Hills & Clouds Casual Dotted Joggers (Grey) XXL,1520,439.2,1080.8,pant,1
641,3/21/22,Hills & Clouds V Neck T-Shirt For Women (Black) S,664,439.2,224.8,pant,1
642,3/21/22,Hills & Clouds Crew Neck T-shirt for Ladies (White) S,664,439.2,224.8,pant,1
643,3/21/22,Hills & Clouds Echo Series T-Shirt (Life Is Beautiful) (Light Blue) For Men - L,854,439.2,414.8,pant,1
644,3/20/22,Hills & Clouds Round Neck T-Shirt For Women (Brown)S,664,439.2,224.8,pant,1
645,3/20/22,Hills & Clouds Casual Dotted Joggers (Black) L,1520,439.2,1080.8,pant,1
646,3/20/22,Hills & Clouds Casual Dotted Joggers (Grey) M,1520,439.2,1080.8,pant,1
647,3/20/22,Hills & Clouds V Neck T-Shirt For Women (Black) S,664,439.2,224.8,pant,1
648,3/20/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) XL,1140,439.2,700.8,pant,1
649,3/20/22,Hills & Clouds Casual Dotted Joggers (Black) XL,1520,439.2,1080.8,pant,1
650,3/20/22,Hills & Clouds Graphic Series T-Shirt (I Am Satisfied) (Grey) For Men - M,854,439.2,414.8,pant,1
651,3/20/22,Hills & Clouds Casual Dotted Joggers (Grey) M,1520,439.2,1080.8,pant,1
652,3/20/22,Hills & Clouds Crew Neck T-shirt for Ladies (Red) M,664,439.2,224.8,pant,1
653,3/20/22,Hills & Clouds Collar Polo T-Shirt For Men (Royal Blue) L,1140,439.2,700.8,pant,1
654,3/20/22,Hills & Clouds V Neck T-Shirt For Women (Black) L,664,439.2,224.8,pant,1
655,3/20/22,Hills & Clouds Echo Series T-Shirt (Life Is Beautiful) (Grey) For Men - M,854,439.2,414.8,pant,1
656,3/19/22,Hills & Clouds Echo Series T-Shirt (Sanity) (Green) For Men L,854,439.2,414.8,pant,1
657,3/19/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) XL,1140,439.2,700.8,pant,1
658,3/19/22,104780552-1604221967040-1,1235,439.2,795.8,pant,1
659,3/19/22,Hills & Clouds Round Neck T-Shirt For Women (Grey)M,664,439.2,224.8,pant,1
660,3/19/22,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (Red) XXL,854,439.2,414.8,pant,1
661,3/19/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XXL,1140,439.2,700.8,pant,1
662,3/19/22,Hills & Clouds Round Neck T-Shirt For Women (Grey)M,664,439.2,224.8,pant,1
663,3/19/22,Hills & Clouds Round Neck T-Shirt For Women (Brown)S,664,439.2,224.8,pant,1
664,3/19/22,Hills & Clouds Crew Neck T-shirt for Ladies (Red) M,664,439.2,224.8,pant,1
665,3/19/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) M,1140,439.2,700.8,pant,1
666,3/19/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,1140,439.2,700.8,pant,1
667,3/19/22,104780552-1604221967040-1,1235,439.2,795.8,pant,1
668,3/19/22,Hills & Clouds Graphic Series T-Shirt (Monkey Mask) (Blue) For Men L,854,439.2,414.8,pant,1
669,3/19/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,1140,439.2,700.8,pant,1
670,3/19/22,Hills & Clouds Echo Series T-Shirt (Sanity) (Green) For Men L,854,439.2,414.8,pant,1
671,3/19/22,Hills & Clouds Echo Series T-Shirt (Life Is Beautiful) (Navy Blue) For Men - L,854,439.2,414.8,pant,1
672,3/19/22,Hills And Clouds Signature Polo T-Shirt(Black) For Men L,1235,439.2,795.8,pant,1
673,3/19/22,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (Green) XL,854,439.2,414.8,pant,1
674,3/19/22,Hills & Clouds Echo Series T-Shirt (True Nepal) (Green) For Men M,854,439.2,414.8,pant,1
675,3/19/22,Hills & Clouds Casual Dotted Joggers (Black) L,1520,439.2,1080.8,pant,1
676,3/18/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XXL,1140,439.2,700.8,pant,1
677,3/18/22,Hills & Clouds Signature Sports T-shirt (White with Blue Stripe) For Men L,1140,439.2,700.8,pant,1
678,3/18/22,Hills & Clouds Casual Dotted Joggers (Black) L,1520,439.2,1080.8,pant,1
679,3/18/22,Hills & Clouds Casual Dotted Joggers (Grey) L,1520,439.2,1080.8,pant,1
680,3/18/22,Hills And Clouds Signature Polo T-Shirt(Black) For Men M,1235,439.2,795.8,pant,1
681,3/18/22,Hills And Clouds Signature Polo T-Shirt For Men (Blue) (L),1235,439.2,795.8,pant,1
682,3/18/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,1140,439.2,700.8,pant,1
683,3/17/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,1140,439.2,700.8,pant,1
684,3/17/22,Hills & Clouds Round Neck T-Shirt For Women (Brown)S,664,439.2,224.8,pant,1
685,3/16/22,Hills & Clouds Signature Sweatshirt (Army Green) XXL,1805,439.2,1365.8,pant,1
686,3/16/22,Hills & Clouds Classic Light Weight Joggers (Olive Green) XL,1235,439.2,795.8,pant,1
687,3/15/22,Hills & Clouds_Graphic Series T-shirt (Monkey Mask) (White) For Men XL,854,439.2,414.8,pant,1
688,3/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Space Grey) M,1200,439.2,760.8,pant,1
689,3/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,1200,439.2,760.8,pant,1
690,3/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) M,1200,439.2,760.8,pant,1
691,3/15/22,Hills & Clouds Collar Polo T-Shirt For Men (White) M,1200,439.2,760.8,pant,1
692,3/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,1200,439.2,760.8,pant,1
693,3/15/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) M,1200,439.2,760.8,pant,1
694,3/15/22,Hills & Clouds Collar Polo T-Shirt For Men (White) M,1200,439.2,760.8,pant,1
695,3/15/22,Hills & Clouds Casual Dotted Joggers (Grey) M,1600,439.2,1160.8,pant,1
696,3/14/22,Hills & Clouds Crew Neck T-shirt for Ladies (White) M,664,439.2,224.8,pant,1
697,3/14/22,Hills & Clouds Crew Neck T-shirt for Ladies (Red) XL,664,439.2,224.8,pant,1
698,3/14/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XL,1200,439.2,760.8,pant,1
699,3/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,1200,439.2,760.8,pant,1
700,3/13/22,Hills & Clouds Casual Dotted Joggers (Black) XL,1600,439.2,1160.8,pant,1
701,3/13/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) M,1200,439.2,760.8,pant,1
702,3/13/22,Hills & Clouds Echo Series T-Shirt (Sanity) (Green) For Men L,854,439.2,414.8,pant,1
703,3/13/22,Hills & Clouds Collar Polo T-Shirt For Men (White) M,1200,439.2,760.8,pant,1
704,3/13/22,Hills & Clouds Graphic Series T-Shirt (Monkey Mask) (Red) For Men L,854,439.2,414.8,pant,1
705,3/13/22,Hills And Clouds Signature Polo T-Shirt For Men (Blue) (L),1235,439.2,795.8,pant,1
706,3/12/22,Hills And Clouds Signature Polo T-Shirt For Men (Blue) (L),1235,439.2,795.8,pant,1
707,3/12/22,Hills & Clouds Kathmandu Map T-shirt (Light blue) For Men XL,1140,439.2,700.8,pant,1
708,3/12/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) XL,1200,439.2,760.8,pant,1
709,3/12/22,Hills & Clouds Space Guitar T-shirt (White\Grey) For Men XL,1140,439.2,700.8,pant,1
710,3/11/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,1200,439.2,760.8,pant,1
711,3/11/22,Hills & Clouds V Neck T-Shirt For Women (Peach) L,664,439.2,224.8,pant,1
712,3/11/22,Hills & Clouds Collar Polo T-Shirt For Men (Black) (XL),1200,439.2,760.8,pant,1
713,3/11/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) M,1200,439.2,760.8,pant,1
714,3/11/22,Hills & Clouds Signature Sports T-shirt (Blue with White Stripe) For Men M,1140,439.2,700.8,pant,1
715,3/11/22,Hills & Clouds Collar Polo T-Shirt For Men (Royal Blue) M,1200,439.2,760.8,pant,1
716,3/11/22,Hills & Clouds Casual Dotted Joggers (Grey) L,1600,439.2,1160.8,pant,1
717,3/11/22,Hills & Clouds Two Toned Light Weight High Neck Zip Jacket (Navy Blue) L,1500,439.2,1060.8,pant,1
718,3/10/22,Hills And Clouds Signature Polo T-Shirt(Black) For Men XXL,1235,439.2,795.8,pant,1
719,3/10/22,Hills & Clouds Two Toned Light Weight High Neck Zip Jacket (Grey) L,1500,439.2,1060.8,pant,1
720,3/10/22,Hills & Clouds V Neck T-Shirt For Women (Black) L,664,439.2,224.8,pant,1
721,3/10/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) L,1200,439.2,760.8,pant,1
722,3/10/22,Hills & Clouds Collar Polo T-Shirt For Men (Cream) XL,1200,439.2,760.8,pant,1
723,3/10/22,Hills & Clouds Collar Polo T-Shirt For Men (White) L,1200,439.2,760.8,pant,1
724,3/9/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,1200,439.2,760.8,pant,1
725,3/9/22,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (L),1200,439.2,760.8,pant,1
726,3/9/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) XXL,1200,439.2,760.8,pant,1
727,3/9/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,1200,439.2,760.8,pant,1
728,3/9/22,Hills & Clouds Casual Dotted Joggers (Black) XL,1600,439.2,1160.8,pant,1
729,3/9/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,1200,439.2,760.8,pant,1
730,3/8/22,Hills & Clouds Crew Neck T-shirt for Ladies (Blue) XXL,664,439.2,224.8,pant,1
731,3/8/22,Hills & Clouds Crew Neck T-shirt for Ladies (Red) XL,664,439.2,224.8,pant,1
732,3/8/22,Hills & Clouds Casual Dotted Joggers (Black) M,1520,439.2,1080.8,pant,1
733,3/8/22,Hills & Clouds Casual Dotted Joggers (Grey) M,1520,439.2,1080.8,pant,1
734,3/8/22,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (M),1140,439.2,700.8,pant,1
735,3/8/22,Hills & Clouds Graphic Series T-Shirt (Monkey Mask) (Black) For Men XL,854,439.2,414.8,pant,1
736,3/8/22,Hills & Clouds V Neck T-Shirt For Women (Black) XXL,664,439.2,224.8,pant,1
737,3/8/22,Hills & Clouds Crew Neck T-shirt for Ladies (Blue) XXL,664,439.2,224.8,pant,1
738,3/8/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) M,1140,439.2,700.8,pant,1
739,3/8/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,1140,439.2,700.8,pant,1
740,3/8/22,Hills & Clouds Graphic Series T-Shirt (Guitar) (Black) For Men M,854,439.2,414.8,pant,1
741,3/7/22,Hills And Clouds Signature Polo T-Shirt For Men (Blue) (L),1235,439.2,795.8,pant,1
742,3/7/22,Hills & Clouds Crew Neck T-shirt for Ladies (Red) L,664,439.2,224.8,pant,1
743,3/7/22,Hills & Clouds V Neck T-Shirt For Women (Peach) L,664,439.2,224.8,pant,1
744,3/7/22,Hills & Clouds V Neck T-Shirt For Women (Black) L,664,439.2,224.8,pant,1
745,3/7/22,Hills & Clouds V Neck T-Shirt For Women (Black) XXL,664,439.2,224.8,pant,1
746,3/7/22,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (L),1140,439.2,700.8,pant,1
747,3/6/22,Hills & Clouds_ Echo Series T-Shirt (Sanity) (Black) For MenM,854,439.2,414.8,pant,1
748,3/6/22,Hills & Clouds Space Guitar T-shirt (Grey/Black) For Men M,1140,439.2,700.8,pant,1
749,3/6/22,Hills And Clouds Signature Polo T-Shirt For Men (Blue) (M),1235,439.2,795.8,pant,1
750,3/6/22,Hills & Clouds Echo Series T-Shirt (Sanity) (Green) For Men M,854,439.2,414.8,pant,1
751,3/6/22,Hills & Clouds Kathmandu Map T-shirt (Light blue) For Men M,1140,439.2,700.8,pant,1
752,3/6/22,Hills And Clouds Signature Polo T-Shirt For Men (Red) (M),1235,439.2,795.8,pant,1
753,3/6/22,Hills & Clouds Casual Dotted Joggers (Black) M,1520,439.2,1080.8,pant,1
754,3/6/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,1140,439.2,700.8,pant,1
755,3/6/22,Hills & Clouds Casual Dotted Joggers (Grey) XXL,1520,439.2,1080.8,pant,1
756,3/6/22,Hills & Clouds Crew Neck T-shirt for Ladies (White) S,664,439.2,224.8,pant,1
757,3/6/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) L,1140,439.2,700.8,,1
758,3/5/22,Hills And Clouds Graphic T-Shirt For Men (Divine Eye) (Black) S,854,439.2,414.8,,1
759,3/5/22,Hills & Clouds Collar Polo T-Shirt For Men (Red) M,1140,439.2,700.8,,1
760,3/5/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) M,1140,439.2,700.8,,1
761,3/5/22,Hills & Clouds Signature Sports T-shirt (Green with White Stripe) For Men M,1140,439.2,700.8,,1
762,3/5/22,Hills & Clouds Casual Dotted Joggers (Grey) L,1520,439.2,1080.8,,1
763,3/5/22,Hills & Clouds Echo Series T-Shirt (Sanity) (Blue) For Men M,854,439.2,414.8,,1
764,3/5/22,Hills & Clouds Round Neck T-Shirt For Women (Brown)S,664,439.2,224.8,,1
765,3/5/22,Hills & Clouds V Neck T-Shirt For Women (White) S,664,439.2,224.8,,1
766,3/4/22,Hills & Clouds Casual Dotted Joggers (Grey) M,1520,439.2,1080.8,,1
767,3/4/22,Hills & Clouds Collar Block Half Zip Sweatshirt (Turquoise/Peach),1520,439.2,1080.8,,1
768,3/3/22,Hills & Clouds Casual Dotted Joggers (Pacific Blue) L,1520,439.2,1080.8,,1
769,3/3/22,Hills And Clouds Signature Polo T-Shirt For Men (Blue) (M),1235,439.2,795.8,,1
770,3/3/22,Hills & Clouds V Neck T-Shirt For Women (Black) M,664,439.2,224.8,,1
771,3/2/22,Hills & Clouds Casual Dotted Joggers (Black) M,1520,439.2,1080.8,,1
772,3/2/22,Hills & Clouds Echo Series T-Shirt (Sanity) (Green) For Men XXL,854,439.2,414.8,,1
773,3/2/22,Hills & Clouds V Neck T-Shirt For Women (Black) XXL,664,439.2,224.8,,1
774,3/1/22,Hills & Clouds V Neck T-Shirt For Women (Black) L,569,439.2,129.8,,1
775,3/1/22,Hills & Clouds V Neck T-Shirt For Women (Black) XXL,569,439.2,129.8,,1
776,3/1/22,Hills And Clouds Signature Polo T-Shirt(Black) For Men L,1300,439.2,860.8,,1
777,3/1/22,Hills And Clouds Signature Polo T-Shirt(Black) For Men XL,1300,439.2,860.8,,1
778,3/1/22,104780552-1604221967040-3,1159,439.2,719.8,,1
779,3/1/22,Hills And Clouds Signature Polo T-Shirt For Men (Red) (XL),1235,439.2,795.8,,1
780,3/1/22,Hills & Clouds Round Neck T-Shirt For Women (Brown)S,599,439.2,159.8,,1
781,3/1/22,Hills & Clouds V Neck T-Shirt For Women (Black) L,569,439.2,129.8,,1
782,2/28/22,Hills & Clouds Casual Dotted Joggers (Pacific Blue) M,1500,439.2,1060.8,,1
783,2/28/22,104780552-1604221967040-3,1159,439.2,719.8,,1
784,2/27/22,Hills & Clouds Casual Dotted Joggers (Pacific Blue) XL,1500,439.2,1060.8,,1
785,2/27/22,Hills & Clouds Kathmandu Map T-shirt (Light blue) For Men S,1140,439.2,700.8,,1
786,2/27/22,Hills & Clouds Casual Dotted Joggers (Black) L,1425,439.2,985.8,,1
787,2/27/22,Hills & Clouds Casual Dotted Joggers (Pacific Blue) XL,1500,439.2,1060.8,,1
788,2/27/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) XXL,1045,439.2,605.8,,1
789,2/27/22,Hills And Clouds Signature Polo T-Shirt For Men (Blue) (M),1159,439.2,719.8,,1
790,2/27/22,Hills & Clouds Collar Polo T-Shirt For Men (Grey) (L),1059,439.2,619.8,,1
791,2/27/22,Hills & Clouds Classic Light Weight Joggers (Olive Green) XL,1140,439.2,700.8,,1
792,2/27/22,104780552-1604221967040-3,1159,439.2,719.8,,1
793,2/26/22,Hills & Clouds Casual Dotted Joggers (Black) M,1520,439.2,1080.8,,1
794,2/26/22,Hills & Clouds Echo Series T-Shirt (If Not Love What Is) (White) For Men M,759,439.2,319.8,,1
795,2/26/22,Hills & Clouds Echo Series T-Shirt (Sanity) (Blue) For Men M,854,439.2,414.8,,1
796,2/26/22,Hills & Clouds Signature Sports T-shirt (Blue with White Stripe) For Men XL,1140,439.2,700.8,,1
797,2/26/22,Hills & Clouds Echo Series T-Shirt (Sanity) (Red) For Men XXL,854,439.2,414.8,,1
798,2/25/22,Hills & Clouds Space Guitar T-shirt (Grey/White) For Men XL,1140,439.2,700.8,,1
799,2/25/22,Hills & Clouds Collar Polo T-Shirt For Men (Navy Blue) L,1045,439.2,605.8,,1
800,2/25/22,Hills & Clouds Signature Sweatshirt (Maroon) L,1710,439.2,1270.8,,1
801,2/25/22,Hills & Clouds Kathmandu Map T-shirt (Light blue) For Men XL,1140,439.2,700.8,,1
